18197,00859	-196,8745834753980	-2,27744858682759E+00
18620,87137	-195,6737715068100	-2,31492694810211E+00
19054,60718	-194,4729210279020	-2,35363678728654E+00
19498,446	-193,2720302289380	-2,39359892103582E+00
19952,62315	-192,0710972140110	-2,43483485088019E+00
20417,37945	-190,8701199971490	-2,47736677621541E+00
20892,96131	-189,6690964978790	-2,52121760760641E+00
21379,6209	-188,4680245368340	-2,56641098078032E+00
21877,61624	-187,2669018310790	-2,61297127088548E+00
22387,21139	-186,0657259891020	-2,66092360752156E+00
22908,67653	-184,8644945057430	-2,71029389012066E+00
23442,28815	-183,6632047567380	-2,76110880400180E+00
23988,32919	-182,4618539930570	-2,81339583698814E+00
24547,08916	-181,2604393349740	-2,86718329658201E+00
25118,86432	-180,0589577658110	-2,92250032781232E+00
25703,95783	-178,8574061254420	-2,97937693174334E+00
26302,67992	-177,6557811033840	-3,03784398457598E+00
26915,34804	-176,4540792316440	-3,09793325756058E+00
27542,28703	-175,2522968771930	-3,15967743753223E+00
28183,82931	-174,0504302340410	-3,22311014827981E+00
28840,31503	-172,8484753149510	-3,28826597267331E+00
29512,09227	-171,6464279427520	-3,35518047561033E+00
30199,5172	-170,4442837412030	-3,42389022781060E+00
30902,95433	-169,2420381254280	-3,49443283053116E+00
31622,7766	-168,0396862919000	-3,56684694122459E+00
32359,36569	-166,8372232078600	-3,64117230010672E+00
33113,11215	-165,6346436002940	-3,71744975781499E+00
33884,41561	-164,4319419443430	-3,79572130412796E+00
34673,68505	-163,2291124510900	-3,87603009776259E+00
35481,33892	-162,0261490548040	-3,95842049738975E+00
36307,80548	-160,8230453995310	-4,04293809386897E+00
37153,52291	-159,6197948249780	-4,12962974375947E+00
38018,93963	-158,4163903517570	-4,21854360422441E+00
38904,5145	-157,2128246658240	-4,30972916935111E+00
39810,71706	-156,0090901021890	-4,40323730795519E+00
40738,02778	-154,8051786277510	-4,49912030301637E+00
41686,93835	-153,6010818233320	-4,59743189273896E+00
42657,95188	-152,3967908647220	-4,69822731341386E+00
43651,58322	-151,1922965028360	-4,80156334412044E+00
44668,35922	-149,9875890427920	-4,90749835340857E+00
45708,81896	-148,7826583219550	-5,01609234803459E+00
46773,51413	-147,5774936868430	-5,12740702395155E+00
47863,00923	-146,3720839688230	-5,24150581955751E+00
48977,88194	-145,1664174586000	-5,35845397148944E+00
50118,72336	-143,9604818792900	-5,47831857296973E+00
51286,1384	-142,7542643581710	-5,60116863497694E+00
52480,74602	-141,5477513968910	-5,72707515035079E+00
53703,17964	-140,3409288401460	-5,85611116103782E+00
54954,08739	-139,1337818426620	-5,98835182867670E+00
56234,13252	-137,9262948344330	-6,12387450873117E+00
57543,99373	-136,7184514841040	-6,26275882842611E+00
58884,36554	-135,5102346603620	-6,40508676869319E+00
60255,95861	-134,3016263912530	-6,55094275045669E+00
61659,50019	-133,0926078212710	-6,70041372548581E+00
63095,73445	-131,8831591660930	-6,85358927218909E+00
64565,4229	-130,6732596648230	-7,01056169664725E+00
66069,3448	-129,4628875295780	-7,17142613928190E+00
67608,29754	-128,2520198922630	-7,33628068756355E+00
69183,09709	-127,0406327483280	-7,50522649514646E+00
70794,57844	-125,8287008973580	-7,67836790798378E+00
72443,59601	-124,6161978802460	-7,85581259784943E+00
74131,02413	-123,4030959127620	-8,03767170389131E+00
75857,7575	-122,1893658152580	-8,22405998277665E+00
77624,71166	-120,9749769382460	-8,41509596810812E+00
79432,82347	-119,7598970835860	-8,61090213982823E+00
81283,05162	-118,5440924209890	-8,81160510440554E+00
83176,37711	-117,3275273994670	-9,01733578662404E+00
85113,80382	-116,1101646534280	-9,22822963395539E+00
87096,359	-114,8919649030020	-9,44442683451290E+00
89125,09381	-113,6728868481860	-9,66607254970651E+00
91201,08394	-112,4528870563670	-9,89331716284807E+00
93325,43008	-111,2319198427180	-1,01263165450334E+01
95499,2586	-110,0099371429470	-1,03652323398053E+01
97723,7221	-108,7868883777920	-1,06102322682195E+01
100000	-107,5627203086570	-1,08614904561143E+01
102329,2992	-106,3373768836570	-1,11191877855687E+01
104712,8548	-105,1107990733390	-1,13835122727483E+01
107151,9305	-103,8829246952230	-1,16546594745557E+01
109647,8196	-102,6536882262540	-1,19328329267764E+01
112201,8454	-101,4230206021540	-1,22182446167003E+01
114815,3621	-100,1908490025640	-1,25111154935346E+01
117489,7555	-98,9570966207513	-1,28116760202910E+01
120226,4435	-97,7216824165226	-1,31201667712476E+01
123026,8771	-96,4845208508640	-1,34368390795913E+01
125892,5412	-95,2455216006350	-1,37619557403554E+01
128824,9552	-94,0045892514809	-1,40957917744010E+01
131825,6739	-92,7616229669320	-1,44386352599094E+01
134896,2883	-91,5165161313978	-1,47907882386236E+01
138038,4265	-90,2691559645297	-1,51525677050376E+01
141253,7545	-89,0194231041092	-1,55243066877546E+01
144543,9771	-87,7671911542904	-1,59063554334836E+01
147910,8388	-86,5123261956245	-1,62990827055241E+01
151356,1248	-85,2546862528651	-1,67028772102255E+01
154881,6619	-83,9941207160364	-1,71181491667992E+01
158489,3192	-82,7304697096602	-1,75453320380290E+01
162181,0097	-81,4635634043726	-1,79848844420064E+01
165958,6907	-80,1932212643790	-1,84372922680122E+01
169824,3652	-78,9192512232936	-1,89030710231472E+01
173780,0829	-77,6414487798703	-1,93827684404995E+01
177827,941	-76,3595960039079	-1,98769673844952E+01
181970,0859	-75,0734604411899	-2,03862890949057E+01
186208,7137	-73,7827939046514	-2,09113968178886E+01
190546,0718	-72,4873311370014	-2,14529998807248E+01
194984,46	-71,1867883277066	-2,20118582768261E+01
199526,2315	-69,8808614645012	-2,25887878395848E+01
204173,7945	-68,5692244963213	-2,31846660981430E+01
208929,6131	-67,2515272806590	-2,38004389258238E+01
213796,209	-65,9273932836592	-2,44371281135919E+01
218776,1624	-64,5964169956608	-2,50958400275156E+01
223872,1139	-63,2581610180705	-2,57777755420858E+01
229086,7653	-61,9121527692017	-2,64842414822024E+01
234422,8815	-60,5578807466157	-2,72166638578801E+01
239883,2919	-59,1947902711306	-2,79766032403423E+01
245470,8916	-57,8222786223915	-2,87657727101082E+01
251188,6432	-56,4396894569764	-2,95860589124932E+01
257039,5783	-55,0463063763999	-3,04395468908813E+01
263026,7992	-53,6413454827701	-3,13285495434284E+01
269153,4804	-52,2239467224771	-3,22556427784843E+01
275422,8703	-50,7931637708227	-3,32237077476094E+01
281838,2931	-49,3479521498082	-3,42359819403970E+01
288403,1503	-47,8871551931859	-3,52961214721278E+01
295120,9227	-46,4094873716604	-3,64082776411709E+01
301995,172	-44,9135143590658	-3,75771918625732E+01
309029,5433	-43,3976290468893	-3,88083145233450E+01
316227,766	-41,8600224852029	-4,01079553437245E+01
323593,6569	-40,2986484231489	-4,14834757590892E+01
331131,1215	-38,7111797147315	-4,29435381147432E+01
338844,1561	-37,0949543097690	-4,44984328142539E+01
346736,8505	-35,4469078186158	-4,61605141532368E+01
354813,3892	-33,7634886656562	-4,79447903406669E+01
363078,0548	-32,0405505716473	-4,98697364272143E+01
371535,2291	-30,2732154978877	-5,19584361673550E+01
380189,3963	-28,4556983317676	-5,42402202119803E+01
389045,145	-26,5810829411655	-5,67530715122032E+01
398107,1706	-24,6410392474758	-5,95472478480136E+01
407380,2778	-22,6254769678438	-6,26908891494938E+01
416869,3835	-20,5221557935778	-6,62789544772697E+01
426579,5188	-18,3163481929716	-7,04478985700336E+01
436515,8322	-15,9908774969149	-7,54004536811213E+01
446683,5922	-13,5275145929019	-8,14482517442474E+01
457088,1896	-10,9126337293610	-8,90843225160608E+01
467735,1413	-8,1553728362591	-9,90938503788417E+01
478630,0923	-5,3386871459230	-1,12646473803276E+02
489778,8194	-2,7282717345951	-1,30991863561053E+02
501187,2336	-0,8365790270149	-1,53821485311926E+02
512861,384	-0,0419135420756	-1,77369783876865E+02
524807,4602	-0,0743094406927	1,62633781159468E+02
537031,7964	-0,4024568998960	1,47085062309955E+02
549540,8739	-0,7164279822248	1,34841643912288E+02
562341,3252	-0,9145660076505	1,24658625206165E+02
575439,9373	-0,9866079133340	1,15671679089614E+02
588843,6554	-0,9530055126213	1,07337813201038E+02
602559,5861	-0,8425203814109	9,93244666495204E+01
616595,0019	-0,6847047805052	9,14356176097087E+01
630957,3445	-0,5071875310924	8,35698377758753E+01
645654,229	-0,3341958209134	7,56959754673438E+01
660693,448	-0,1852702404773	6,78359823303408E+01
676082,9754	-0,0741456037289	6,00488300506692E+01
691830,9709	-0,0081461587413	5,24134271870219E+01
707945,7844	0,0115852131003	4,50116542725842E+01
724435,9601	-0,0110055630337	3,79142660210157E+01
741310,2413	-0,0685403435857	3,11720208341121E+01
758577,575	-0,1519724745276	2,48126601359180E+01
776247,1166	-0,2520698409482	1,88425956764511E+01
794328,2347	-0,3604259910711	1,32513035560154E+01
812830,5162	-0,4699969989486	8,01654109269106E+00
831763,7711	-0,5752703034256	3,10913538389368E+00
851138,0382	-0,6721995529258	-1,50323344457066E+00
870963,59	-0,7580195471928	-5,85335508930634E+00
891250,9381	-0,8310197493926	-9,97277138793091E+00
912010,8394	-0,8903219640537	-1,38907889465448E+01
933254,3008	-0,9356840768278	-1,76339998863307E+01
954992,586	-0,9673371637756	-2,12261310899988E+01
977237,221	-0,9858554593979	-2,46880909188940E+01
1000000	-0,9920551527848	-2,80381243143995E+01
1023292,992	-0,9869168891064	-3,12920190615311E+01
1047128,548	-0,9715269811946	-3,44633284394504E+01
1071519,305	-0,9470329820838	-3,75635904961115E+01
1096478,196	-0,9146100631612	-4,06025338196100E+01
1122018,454	-0,8754354076145	-4,35882656270917E+01
1148153,621	-0,8306684945389	-4,65274415005170E+01
1174897,555	-0,7814356978150	-4,94254180326333E+01
1202264,435	-0,7288180618759	-5,22863905836411E+01
1230268,771	-0,6738414585121	-5,51135186648412E+01
1258925,412	-0,6174685909756	-5,79090414009553E+01
1288249,552	-0,5605925082330	-6,06743852322157E+01
1318256,739	-0,5040314351027	-6,34102656014301E+01
1348962,883	-0,4485248226962	-6,61167838982634E+01
1380384,265	-0,3947305857108	-6,87935204517882E+01
1412537,545	-0,3432235252213	-7,14396239097488E+01
1445439,771	-0,2944949435295	-7,40538969473971E+01
1479108,388	-0,2489534469638	-7,66348779314011E+01
1513561,248	-0,2069269087193	-7,91809179392476E+01
1548816,619	-0,1686655322247	-8,16902524081836E+01
1584893,192	-0,1343459210986	-8,41610666586912E+01
1621810,097	-0,1040760289560	-8,65915545969861E+01
1659586,907	-0,0779008347639	-8,89799700340121E+01
1698243,652	-0,0558085697298	-9,13246702453110E+01
1737800,829	-0,0377373113142	-9,36241516151407E+01
1778279,41	-0,0235817592854	-9,58770774374341E+01
1819700,859	-0,0132000171644	-9,80822981659121E+01
1862087,137	-0,0064202185871	-1,00238864599813E+02
1905460,718	-0,0030468601647	-1,02346034648882E+02
1949844,6	-0,0028667282534	-1,04403274435018E+02
1995262,315	-0,0056543345687	-1,06410254556526E+02
2041737,945	-0,0111768029222	-1,08366842366354E+02
2089296,131	-0,0191981749971	-1,10273091103135E+02
2137962,09	-0,0294831258814	-1,12129226670114E+02
2187761,624	-0,0418000993537	-1,13935632790033E+02
2238721,139	-0,0559238883267	-1,15692835181327E+02
2290867,653	-0,0716376974120	-1,17401485309892E+02
2344228,815	-0,0887347324954	-1,19062344177148E+02
2398832,919	-0,1070193669239	-1,20676266514051E+02
2454708,916	-0,1263079358826	-1,22244185665680E+02
2511886,432	-0,1464292103237	-1,23767099374368E+02
2570395,783	-0,1672245999066	-1,25246056602428E+02
2630267,992	-0,1885481312991	-1,26682145478806E+02
2691534,804	-0,2102662442917	-1,28076482407340E+02
2754228,703	-0,2322574438261	-1,29430202337063E+02
2818382,931	-0,2544118415268	-1,30744450166331E+02
2884031,503	-0,2766306158428	-1,32020373231333E+02
2951209,227	-0,2988254156277	-1,33259114814745E+02
3019951,72	-0,3209177279918	-1,34461808600731E+02
3090295,433	-0,3428382276334	-1,35629573997265E+02
3162277,66	-0,3645261216071	-1,36763512244841E+02
3235936,569	-0,3859285006396	-1,37864703231317E+02
3311311,215	-0,4069997056368	-1,38934202935216E+02
3388441,561	-0,4277007159192	-1,39973041423693E+02
3467368,505	-0,4479985639525	-1,40982221336164E+02
3548133,892	-0,4678657798667	-1,41962716789861E+02
3630780,548	-0,4872798678486	-1,42915472649111E+02
3715352,291	-0,5062228155170	-1,43841404105675E+02
3801893,963	-0,5246806366126	-1,44741396522877E+02
3890451,45	-0,5426429467277	-1,45616305501452E+02
3981071,706	-0,5601025713346	-1,46466957129868E+02
4073802,778	-0,5770551850262	-1,47294148386408E+02
4168693,835	-0,5934989806348	-1,48098647664420E+02
4265795,188	-0,6094343667240	-1,48881195395889E+02
4365158,322	-0,6248636918460	-1,49642504751882E+02
4466835,922	-0,6397909939017	-1,50383262401432E+02
4570881,896	-0,6542217729274	-1,51104129313102E+02
4677351,413	-0,6681627856482	-1,51805741585893E+02
4786300,923	-0,6816218601787	-1,52488711298185E+02
4897788,194	-0,6946077293078	-1,53153627365296E+02
5011872,336	-0,7071298808731	-1,53801056397776E+02
5128613,84	-0,7191984238080	-1,54431543554000E+02
5248074,602	-0,7308239685243	-1,55045613381758E+02
5370317,964	-0,7420175203778	-1,55643770644613E+02
5495408,739	-0,7527903850482	-1,56226501129663E+02
5623413,252	-0,7631540847466	-1,56794272434081E+02
5754399,373	-0,7731202842446	-1,57347534728479E+02
5888436,554	-0,7827007257969	-1,57886721495656E+02
6025595,861	-0,7919071721022	-1,58412250243746E+02
6165950,019	-0,8007513565178	-1,58924523193173E+02
6309573,445	-0,8092449398089	-1,59423927937137E+02
6456542,29	-0,8173994727738	-1,59910838075598E+02
6606934,48	-0,8252263641471	-1,60385613822959E+02
6760829,754	-0,8327368532319	-1,60848602589810E+02
6918309,709	-0,8399419867647	-1,61300139539228E+02
7079457,844	-0,8468525995605	-1,61740548118262E+02
7244359,601	-0,8534792985283	-1,62170140565273E+02
7413102,413	-0,8598324496851	-1,62589218393905E+02
7585775,75	-0,8659221678329	-1,62998072854480E+02
7762471,166	-0,8717583085942	-1,63396985373646E+02
7943282,347	-0,8773504625312	-1,63786227973136E+02
8128305,162	-0,8827079511021	-1,64166063668478E+02
8317637,711	-0,8878398242317	-1,64536746848531E+02
8511380,382	-0,8927548592941	-1,64898523636673E+02
8709635,9	-0,8974615613295	-1,65251632234491E+02
8912509,381	-0,9019681643310	-1,65596303248779E+02
9120108,394	-0,9062826334581	-1,65932760002650E+02
9332543,008	-0,9104126680459	-1,66261218831514E+02
9549925,86	-0,9143657052936	-1,66581889364691E+02
9772372,21	-0,9181489245296	-1,66894974793361E+02
10000000	-0,9217692519597	-1,67200672125551E+02
